,enrollee_id,gender,target
1419,31510,Male,0
1420,19544,Male,1
1421,10321,Female,0
1422,5464,Other,0
1423,17611,Other,1
1424,11664,Other,0
1425,15407,Male,1
1426,21266,Other,1
1427,25555,Male,1
1428,32348,Male,0
1429,3858,Other,1
1431,19583,Male,0
1432,12785,Male,0
1433,21361,Other,1
1435,28681,Female,1
1436,5030,Male,0
1437,17170,Male,0
1438,16653,Other,1
1439,16347,Other,0
1440,25439,Male,0
1443,20813,Male,0
1444,24516,Female,0
1446,18968,Other,0
1448,3163,Other,0
1449,22439,Other,0
1450,1323,Male,0
1451,32115,Male,0
1452,28992,Male,0
1453,5703,Other,0
1454,382,Male,0
1455,2075,Male,1
1456,32708,Male,0
1457,5562,Other,0
1458,24662,Male,0
1459,8887,Male,1
1460,8769,Male,0
1461,15599,Male,1
1462,23446,Male,1
1463,21751,Other,1
1464,15579,Male,0
1465,31529,Male,0
1466,10730,Male,0
1467,29811,Male,0
1468,22534,Male,0
1469,11435,Male,0
1470,9305,Male,0
1471,14761,Female,1
1472,20683,Male,1
1473,3205,Male,1
1474,10501,Male,1
1475,11015,Male,0
1476,20928,Other,0
1477,20583,Other,0
1478,31675,Male,0
1479,23684,Male,0
1480,933,Male,0
1481,33144,Other,0
1482,3126,Male,0
1483,9108,Male,0
1484,18726,Male,0
1485,7772,Male,0
1486,27493,Male,0
1487,31691,Male,0
1488,21156,Male,1
1489,7968,Other,0
1490,9973,Male,0
1491,18189,Male,0
1493,8547,Other,0
1494,2691,Male,0
1495,13824,Male,0
1496,9370,Male,0
1497,24630,Other,1
1498,28165,Male,0
1499,25301,Male,0
1500,7828,Male,1
1501,26339,Male,0
1502,20296,Female,1
1503,6355,Male,0
1504,22609,Male,0
1505,4730,Male,0
1506,28200,Male,1
1507,20806,Male,0
1509,24034,Male,1
1510,27659,Male,0
1511,28881,Male,1
1512,22113,Male,0
1514,16586,Male,0
1515,14728,Male,0
1516,7713,Male,0
1517,32980,Male,1
1518,26251,Male,0
1519,21255,Male,0
1520,26830,Male,0
1521,6529,Male,0
1522,9884,Male,1
1523,8238,Other,1
1524,13251,Other,0
1525,8086,Male,0
1526,10607,Male,1
1527,1719,Male,0
1528,12133,Male,0
1529,25630,Male,0
1530,6079,Female,0
1531,28767,Male,1
1532,11164,Male,0
1533,6849,Male,0
1534,16729,Other,0
1535,23197,Male,0
1536,31519,Other,1
1537,19450,Other,0
1538,29499,Other,0
1539,3716,Male,0
1540,23519,Female,0
1541,29485,Male,1
1542,25346,Male,1
1543,28853,Male,1
1544,9687,Male,0
1545,14943,Male,1
1546,3746,Male,0
1547,8270,Other,1
1548,24427,Other,0
1549,28474,Male,0
1550,28418,Male,0
1551,26477,Male,0
1552,32559,Male,0
1553,20681,Male,0
1554,26015,Other,0
1555,30569,Male,0
1556,1735,Other,0
1557,27272,Male,0
1558,19059,Other,0
1559,9111,Male,0
1560,12477,Male,0
1561,1616,Male,0
1562,24564,Other,0
1563,13922,Male,0
1564,2029,Male,0
1565,17030,Male,0
1566,20529,Other,1
1567,25583,Other,1
1568,6958,Male,0
1569,20341,Male,0
1570,15199,Other,1
1571,25388,Other,1
1572,2602,Male,0
1573,3729,Male,0
1574,28089,Female,0
1575,21471,Other,1
1576,8251,Male,0
1577,28157,Male,0
1578,1294,Male,1
1579,31964,Male,0
1580,33081,Other,0
1581,13016,Male,0
1582,15949,Male,0
1583,26687,Female,0
1584,4653,Male,0
1586,21215,Female,0
1587,11037,Male,0
1588,9597,Other,1
1589,17642,Other,0
1590,7590,Other,0
1591,10631,Male,1
1592,19448,Male,1
1593,21608,Male,0
1594,31953,Male,0
1595,3961,Female,0
1596,7451,Male,1
1597,2384,Male,0
1598,24511,Female,0
1599,31932,Female,1
1600,10365,Male,0
1601,26853,Male,1
1602,19495,Other,0
1603,15017,Other,0
1604,28860,Male,0
1605,20171,Male,0
1606,2975,Male,0
1607,31553,Male,0
1608,16892,Other,1
1609,26849,Male,1
1610,26067,Other,1
1611,14073,Male,0
1613,2994,Male,0
1614,7167,Male,0
1615,30284,Male,0
1616,18309,Male,1
1617,18951,Male,0
1618,14133,Male,0
1619,32615,Male,0
1620,29968,Female,1
1621,27421,Female,1
1622,17508,Male,0
1623,19407,Male,0
1624,7721,Other,0
1625,11577,Male,0
1626,11498,Female,1
1628,27202,Male,1
1629,4016,Other,0
1630,24248,Other,0
1631,7412,Male,0
1633,3145,Male,0
1634,2939,Male,0
1635,14043,Other,1
1636,26891,Male,0
1637,23391,Male,0
1638,12375,Other,1
1639,23903,Other,1
1640,10615,Male,1
1641,31171,Male,0
1642,23083,Other,0
1643,33131,Male,0
1644,3674,Male,0
1645,17093,Male,0
1646,31987,Other,0
1647,6696,Other,0
1648,20301,Male,0
1649,24874,Other,0
1650,29819,Male,0
1651,11499,Male,0
1652,30715,Male,0
1653,18813,Male,1
1654,20220,Male,1
1655,3581,Male,0
1656,28587,Female,0
1657,1671,Male,0
1658,28977,Female,0
1659,16222,Male,0
1660,15399,Female,0
1661,14830,Male,0
1662,16330,Male,1
1663,33380,Male,0
1664,977,Male,0
1665,681,Male,0
1666,7495,Male,1
1667,30418,Male,0
1668,16969,Male,0
1669,18480,Male,0
1671,9203,Male,0
1672,15897,Male,0
1673,13624,Other,0
1674,20062,Male,0
1675,9855,Male,0
1676,26006,Male,0
1677,8782,Male,0
1678,19931,Other,1
1679,13007,Male,0
1680,10219,Female,0
1681,27783,Male,0
1682,19131,Male,0
1684,3845,Male,0
1685,28624,Female,0
1686,19669,Male,0
1687,27715,Male,0
1688,7190,Male,0
1689,28075,Male,0
1690,32502,Male,0
1691,28517,Male,0
1692,2572,Male,0
1693,8634,Male,0
1694,24281,Male,0
1695,16479,Male,1
1696,29705,Other,1
1697,5311,Other,1
1698,32590,Male,1
1699,13575,Male,0
1700,19782,Female,0
1701,14336,Male,0
1702,4335,Female,0
1703,26182,Male,0
1704,31612,Male,0
1706,15041,Other,0
1707,26416,Male,0
1708,26048,Male,0
1709,3162,Male,0
1710,4880,Male,0
1711,23144,Male,0
1712,10996,Male,0
1713,22619,Other,1
1714,15968,Male,0
1715,33150,Male,1
1716,33056,Male,1
1717,9264,Male,0
1718,28291,Other,0
1719,4392,Male,0
1720,3300,Other,0
1721,30825,Female,0
1722,30500,Male,0
1723,22662,Male,0
1724,10417,Male,1
1725,6777,Other,0
1727,11021,Male,0
1728,241,Male,0
1729,30935,Male,0
1730,29164,Male,0
1731,19711,Male,1
1732,4775,Male,0
1733,26429,Male,0
1735,21021,Male,0
1736,29504,Male,0
1737,898,Male,1
1738,10524,Male,0
1739,22051,Male,1
1740,28245,Male,0
1741,28221,Female,1
1743,24567,Male,1
1744,14526,Male,0
1745,32662,Male,1
1746,9853,Male,0
1747,20176,Male,0
1748,29611,Other,1
1749,27473,Male,1
1750,5237,Other,0
1751,1331,Male,0
1752,19844,Male,0
1753,6700,Male,0
1754,21080,Other,1
1755,10257,Other,0
1756,26844,Male,0
1757,31093,Female,1
1758,15688,Other,0
1759,24563,Other,1
1760,26780,Male,0
1761,25317,Male,1
1762,33374,Male,0
1763,5396,Male,0
1764,23642,Male,1
1765,2283,Male,0
1766,29822,Male,0
1767,5555,Other,0
1768,29851,Male,0
1769,20294,Male,0
1770,24562,Male,0
1771,1485,Other,0
1772,7471,Male,0
1773,10243,Male,0
1774,1051,Male,1
1775,27955,Male,1
1776,5490,Male,0
1777,16583,Male,1
1778,32032,Male,0
1779,5454,Male,0
1780,3058,Male,0
1781,4705,Female,0
1782,14732,Male,0
1783,26569,Male,0
1784,33256,Male,0
1785,5789,Male,1
1786,28019,Female,1
1787,21908,Male,0
1788,16494,Male,0
1789,21446,Other,1
1790,12707,Male,0
1791,14283,Male,0
1792,15959,Male,0
1794,11379,Male,0
1795,9401,Male,0
1796,22256,Male,0
1797,12452,Other,0
1798,7723,Female,0
1799,20075,Other,0
1800,8999,Male,1
1801,28690,Male,0
1802,16770,Female,1
1803,3329,Female,1
1805,8773,Male,0
1806,1162,Male,0
1807,32989,Male,0
1808,30888,Other,0
1809,27188,Male,0
1810,20136,Male,0
1811,2836,Male,0
1812,861,Male,0
1813,31506,Male,0
1814,21960,Female,0
1815,6385,Male,0
1816,26170,Male,1
1817,32328,Female,0
1818,27935,Male,0
1819,13265,Male,0
1820,27763,Male,0
1821,18895,Male,0
1822,8661,Male,0
1823,5139,Male,0
1824,9801,Male,0
1825,19670,Male,1
1826,13713,Male,0
1827,22355,Male,0
1828,20277,Other,0
1829,17076,Other,0
1830,11496,Male,0
1831,20258,Other,0
1832,21784,Male,0
1833,16644,Male,0
1834,14396,Male,0
1835,29130,Male,1
1836,11557,Male,0
1837,23230,Male,0
1838,24420,Male,0
1839,32391,Male,0
1840,3301,Male,0
1841,22944,Male,0
1842,8776,Male,0
1843,26043,Male,0
1844,32512,Male,0
1845,9168,Other,0
1846,27993,Male,1
1847,5061,Male,0
1848,19716,Male,0
1849,32221,Male,0
1850,13378,Other,0
1851,24146,Other,0
1852,10170,Male,0
1853,19805,Other,1
1854,7542,Male,0
1855,7256,Other,1
1856,19374,Other,0
1857,30694,Male,0
1858,12107,Male,0
1859,6608,Male,0
1860,27482,Female,1
1861,9366,Other,1
1862,24172,Other,1
1863,25410,Male,1
1864,32351,Other,0
1865,23481,Male,1
1866,6494,Male,1
1867,14572,Male,1
1868,6220,Other,0
1869,23388,Other,1
1870,18543,Male,0
1871,31280,Male,0
1872,12671,Male,1
1873,11676,Male,1
1874,33238,Male,0
1875,32215,Male,0
1876,2904,Male,0
1878,1338,Male,0
1879,7580,Male,1
1880,19749,Male,0
1881,28748,Male,0
1882,17073,Male,1
1883,17226,Male,0
1884,32846,Male,1
1885,16388,Other,0
1886,27875,Male,0
1887,32968,Male,0
1888,1652,Male,1
1890,10992,Male,0
1891,18654,Female,0
1892,6627,Male,0
1893,15800,Other,0
1894,30730,Other,0
1895,19049,Other,0
1896,21403,Male,0
1897,25998,Male,0
1898,23807,Other,0
1899,30378,Other,0
1900,11092,Male,0
1901,4657,Male,0
1902,9316,Other,1
1903,31771,Male,0
1904,17742,Other,0
1905,26947,Male,0
1906,4708,Male,0
1907,30391,Male,0
1908,16095,Male,0
1909,21031,Female,1
1910,24770,Other,0
1911,11892,Male,0
1912,15315,Female,0
1913,31497,Male,0
1914,18134,Male,0
1915,21701,Other,0
1916,3742,Female,0
1917,2198,Male,1
1918,31698,Male,1
1919,364,Male,0
1920,5815,Male,0
1921,24632,Other,0
1922,31830,Male,0
1923,19277,Male,1
1924,9394,Male,0
1925,14380,Male,0
1926,28067,Male,0
1927,28108,Male,1
1928,27662,Male,1
1929,24805,Male,0
1930,27079,Male,0
1931,15813,Other,0
1932,30499,Male,0
1935,16545,Male,0
1936,18973,Other,0
1937,3692,Male,0
1938,16292,Male,1
1939,19090,Male,0
1940,32807,Male,0
1941,2713,Other,0
1942,21486,Other,0
1943,27986,Female,0
1944,27288,Male,1
1945,32562,Other,1
1946,33235,Male,1
1947,25059,Other,0
1948,10154,Female,0
1949,28567,Male,0
1950,27480,Male,0
1951,33013,Male,0
1952,14763,Male,0
1953,15612,Male,0
1954,15052,Male,0
1955,15045,Male,0
1956,1606,Male,0
1957,19973,Male,0
1958,12198,Male,0
1959,27791,Male,1
1960,23321,Male,1
1961,14129,Male,0
1962,11302,Female,0
1963,26669,Male,0
1965,32974,Male,0
1966,19833,Male,0
1967,22626,Male,0
1968,30349,Male,0
1969,27738,Male,0
1970,5666,Male,1
1971,27821,Male,0
1972,4277,Male,1
1973,16130,Female,0
1974,19635,Male,0
1975,32223,Other,0
1976,9092,Other,0
1977,12485,Male,0
1978,19536,Male,1
1979,8777,Male,0
1980,1902,Other,0
1982,15078,Male,1
1984,25455,Male,0
1985,25053,Other,1
1986,16781,Other,0
1987,25922,Male,0
1988,6607,Male,1
1989,29062,Male,1
1990,10203,Male,1
1991,24835,Male,1
1992,31237,Male,1
1993,28398,Male,0
1994,6007,Male,0
1995,3479,Other,0
1996,9099,Male,1
1997,15756,Other,0
1998,29971,Male,1
1999,3702,Male,0
2000,26024,Male,0
2001,20706,Other,1
2002,2905,Male,0
2003,18076,Male,0
2004,30287,Male,1
2005,11450,Male,0
2006,29675,Male,0
2008,14765,Male,0
2009,28791,Male,1
2010,30634,Male,1
2011,2052,Male,0
2012,13577,Male,1
2013,10087,Male,0
2014,24915,Male,1
2015,33069,Male,0
2016,9300,Other,0
2017,32572,Male,0
2018,31287,Male,0
2019,33360,Male,1
2020,25971,Other,0
2021,62,Other,0
2022,31051,Male,0
2023,5620,Other,1
2024,8608,Female,1
2025,9034,Male,1
2026,6655,Other,0
2027,21468,Other,1
2028,27374,Male,0
2029,20325,Male,0
2030,2953,Other,0
2031,11343,Other,1
2032,27137,Male,0
2033,27485,Male,0
2034,26540,Male,0
2035,20225,Other,1
2036,29843,Female,1
2038,19948,Male,0
2039,17369,Male,0
2040,22369,Male,0
2041,25641,Male,0
2042,16539,Other,0
2043,21754,Other,0
2044,24201,Other,1
2045,24320,Male,0
2046,6428,Male,0
2047,19315,Other,0
2048,25018,Other,0
2049,14865,Other,1
2050,25927,Other,1
2051,7406,Male,0
2052,29698,Other,1
2053,27355,Male,0
2054,33192,Male,1
2055,17819,Male,0
2056,6410,Other,0
2057,3465,Female,0
2058,1780,Male,0
2059,1034,Male,0
2061,814,Male,0
2062,14058,Male,0
2063,29673,Male,0
2064,23711,Male,0
2065,3536,Male,0
2066,13541,Male,1
2067,10059,Male,0
2068,758,Other,0
2069,7819,Other,0
2070,12564,Other,0
2071,19483,Other,0
2072,8365,Male,1
2073,32018,Male,1
2074,31631,Male,0
2075,10888,Male,0
2076,9864,Male,1
2077,29349,Male,0
2078,32326,Male,0
2079,15604,Male,0
2080,12900,Male,0
2081,4964,Male,0
2082,27449,Female,0
2083,16938,Male,0
2084,19735,Male,0
2085,7221,Male,0
2086,29512,Male,0
2087,24656,Male,0
2088,6513,Male,0
2089,11160,Male,0
2090,14608,Other,0
2091,569,Other,0
2092,7068,Male,0
2093,32792,Male,0
2094,21708,Other,0
2095,14490,Male,0
2096,22182,Other,1
2097,12571,Male,0
2098,19531,Male,0
2099,6858,Male,0
2100,24041,Other,1
2101,27333,Other,0
2102,23591,Male,1
2103,27556,Male,0
2104,15328,Other,0
2105,5740,Male,0
2107,22585,Male,0
2108,9738,Other,1
2109,27567,Male,0
2110,19292,Male,0
2111,17419,Female,0
2112,23754,Other,1
2113,22927,Male,1
2114,26797,Male,1
2115,30503,Male,1
2116,21294,Other,1
2117,4853,Male,1
2119,26112,Male,0
2120,3813,Male,0
2121,8223,Male,0
2122,964,Male,1
2123,16182,Male,0
2124,1548,Male,1
2125,20748,Other,0
2126,15151,Other,0
2127,269,Other,1
2128,2078,Male,1
2129,12714,Other,0
2130,783,Other,0
2131,31474,Male,0
2132,29382,Male,1
2133,29386,Male,1
2134,26906,Male,0
2135,16582,Male,0
2136,14417,Male,0
2137,23690,Male,0
2138,13146,Other,1
2139,23848,Other,0
2140,30741,Female,0
2141,13912,Other,0
2142,5901,Other,0
2143,20124,Male,0
2144,10937,Male,0
2145,24764,Male,0
2146,13463,Other,1
2147,14878,Male,0
2148,19192,Male,1
2149,4156,Female,0
2150,12153,Female,0
2151,31239,Other,0
2152,23902,Male,0
2153,4893,Male,1
2154,21179,Male,0
2155,11911,Other,0
2156,12615,Male,1
2157,19040,Male,0
2158,10183,Female,0
2159,30042,Female,0
2160,14370,Other,0
2161,5792,Male,0
2162,8720,Male,0
2163,17042,Male,1
2164,23696,Other,0
2165,19443,Other,0
2166,15676,Other,1
2167,24351,Male,1
2168,751,Male,0
2169,2577,Other,0
2170,3538,Male,0
2171,22590,Other,1
2172,3887,Female,0
2173,12122,Other,0
2175,17916,Male,0
2176,32811,Other,0
2177,31539,Male,0
2178,19507,Male,0
2179,20061,Male,0
2180,7244,Male,0
2181,2720,Male,0
2182,6066,Male,0
2183,9662,Male,0
2184,4179,Other,0
2185,29249,Male,0
2186,13391,Male,0
2187,14834,Male,0
2188,32114,Male,1
2189,14580,Other,0
2192,3794,Male,0
2193,30176,Male,0
2194,14303,Other,1
2195,25708,Male,1
2196,252,Male,0
2197,33197,Male,1
2198,4344,Male,0
2199,3759,Male,0
2201,12575,Male,0
2202,20879,Other,0
2203,9541,Male,0
2204,22654,Other,0
2205,24068,Other,1
2206,18671,Other,1
2207,19581,Male,0
2208,1975,Male,0
2209,26169,Male,1
2210,30426,Other,1
2211,25707,Male,0
2212,20351,Male,0
2213,4468,Male,0
2214,9657,Male,0
2215,9033,Female,1
2216,25396,Male,0
2217,30079,Male,0
2218,32292,Female,1
2219,16121,Other,1
2220,19861,Other,0
2222,543,Female,0
2223,10295,Male,0
2224,24561,Male,0
2225,27461,Male,0
2226,31399,Male,0
2227,12032,Male,0
2228,10031,Male,0
2229,21660,Other,0
2230,3155,Male,0
2231,27038,Female,1
2232,5431,Male,0
2233,13433,Male,0
2234,16929,Other,0
2235,12499,Male,0
2236,31842,Female,0
2237,15547,Male,0
2238,20398,Other,0
2239,12821,Male,1
2240,3853,Other,1
2241,12556,Female,0
2242,26177,Male,0
2243,8067,Male,0
2244,9403,Male,0
2245,13112,Male,0
2246,12486,Female,1
2247,8796,Male,0
2248,7687,Male,0
2249,6559,Male,1
2250,3352,Male,0
2251,17940,Male,0
2252,32321,Male,0
2253,14165,Male,0
2254,27889,Male,0
2255,28017,Male,0
2256,30377,Male,1
2257,9748,Male,0
2258,29692,Male,0
2259,25448,Male,0
2260,28345,Male,0
2261,16375,Male,0
2262,607,Male,0
2263,5952,Male,1
2264,25604,Other,1
2265,18993,Male,1
2266,9984,Male,0
2267,142,Male,0
2268,4747,Male,1
2269,33244,Male,0
2270,32209,Male,0
2271,3005,Other,1
2272,24322,Male,0
2273,26705,Male,0
2274,12487,Other,0
2275,19175,Male,0
2276,33357,Male,0
2277,22119,Other,0
2278,29990,Male,0
2279,15370,Male,0
2280,17937,Male,0
2281,23613,Male,1
2282,4216,Male,0
2283,25530,Male,0
2284,7235,Male,0
2285,14976,Other,1
2286,15502,Male,0
2287,2069,Female,0
2288,33139,Male,1
2289,9468,Female,0
2290,25820,Male,1
2291,18401,Other,1
2292,28970,Male,1
2293,50,Male,1
2294,21591,Other,0
2295,7715,Male,1
2296,26617,Other,0
2297,936,Male,0
2298,8894,Male,0
2299,22180,Male,0
2300,3120,Male,0
2301,11906,Male,0
2302,7222,Male,0
2303,6111,Male,0
2304,29172,Male,0
2305,18229,Male,0
2306,22239,Male,0
2307,19129,Other,0
2308,17040,Male,0
2309,24259,Other,1
2310,19834,Male,1
2311,23101,Male,0
2312,21628,Male,0
2313,10679,Male,0
2314,20845,Other,1
2315,31429,Male,0
2316,23841,Other,1
2317,32378,Male,0
2318,20618,Male,0
2319,13231,Other,0
2320,4379,Male,0
2321,16015,Male,0
2322,5954,Other,0
2323,26134,Male,0
2324,29814,Male,0
2325,27621,Male,0
2326,3755,Male,0
2327,14521,Male,1
2328,29642,Male,1
2329,17778,Other,1
2330,8812,Male,0
2331,5277,Other,0
2332,2762,Male,0
2333,4259,Male,0
2336,21508,Male,1
2337,29733,Male,0
2338,22146,Male,0
2339,8936,Female,0
2340,25520,Male,0
2341,30301,Other,0
2342,4792,Male,0
2343,15864,Male,0
2344,14235,Male,0
2345,6074,Male,0
2346,5565,Male,1
2347,22567,Other,1
2348,22197,Other,1
2349,23633,Male,0
2350,5983,Other,0
2351,9985,Female,0
2352,14351,Male,1
2353,28359,Male,0
2354,6774,Male,0
2356,16762,Male,0
2357,13784,Male,0
2358,8409,Other,1
2359,9512,Other,0
2360,1640,Male,0
2361,7089,Male,1
2362,3989,Male,0
2363,2756,Male,0
2364,28672,Male,0
2365,110,Other,0
2367,22981,Male,0
2368,18468,Other,1
2369,10672,Female,0
2370,25954,Other,0
2371,28980,Male,1
2372,19517,Male,0
2373,15613,Male,0
2374,5149,Male,1
2375,4065,Male,1
2376,16509,Male,0
2377,18360,Other,0
2378,19695,Male,0
2379,6765,Other,0
2380,20041,Male,0
2381,18313,Other,1
2382,30926,Male,0
2383,30328,Male,1
2384,9177,Male,0
2385,31020,Male,1
2386,2009,Male,0
2387,3188,Other,1
2388,28914,Male,0
2389,1199,Male,0
2390,10538,Male,0
2391,1792,Male,0
2392,25276,Other,0
2393,4907,Male,0
2394,19759,Other,1
2395,294,Male,0
2396,28153,Male,0
2397,28338,Male,0
2398,19327,Male,0
2399,6069,Other,0
2400,25306,Female,0
2401,12113,Male,0
2403,14104,Other,0
2406,12043,Other,1
2407,2135,Male,1
2408,33127,Male,0
2409,24439,Male,0
2410,33113,Male,0
2411,30128,Male,1
2412,31322,Male,0
2413,4366,Male,0
2414,21890,Male,1
2415,14160,Male,0
2416,16126,Male,0
2417,27616,Other,0
2418,24307,Male,1
2419,18147,Male,0
2420,4145,Male,0
2421,29837,Male,0
2422,24744,Other,0
2423,1710,Male,0
2424,31119,Male,1
2425,19160,Female,0
2427,9323,Male,0
2428,744,Male,0
2429,9916,Male,0
2430,5307,Other,0
2431,30874,Male,0
2432,32300,Male,0
2433,25901,Male,1
2434,9376,Other,0
2435,18978,Male,0
2436,6988,Male,0
2437,19762,Male,0
2438,28270,Male,0
2439,4900,Male,1
2440,10269,Male,0
2441,6854,Male,0
2442,19252,Male,0
2443,26642,Male,1
2444,33071,Male,0
2445,18148,Other,0
2446,6852,Male,0
2447,14507,Male,0
2449,6104,Male,0
2450,29309,Male,0
2451,28537,Male,0
2452,754,Male,1
2453,27015,Male,0
2454,30434,Male,0
2455,26028,Other,0
2456,9804,Male,0
2457,6387,Other,0
2458,11158,Male,0
2459,7552,Male,0
2460,1562,Male,1
2461,9583,Male,1
2462,15600,Male,0
2463,28097,Female,0
2464,27633,Male,0
2465,15066,Other,0
2466,1564,Other,1
2467,19767,Male,0
2468,1355,Male,0
2469,9022,Female,1
2470,5125,Male,1
2471,29495,Male,0
2472,4717,Male,0
2473,16720,Male,0
2474,6137,Male,0
2475,1285,Male,0
2476,24839,Other,1
2477,4359,Other,0
2478,13734,Male,0
2479,17219,Male,1
2480,2096,Other,0
2481,16112,Other,0
2482,23913,Male,0
2483,11507,Male,0
2484,15321,Male,0
2486,27950,Female,1
2487,15295,Male,0
2488,18537,Other,0
2490,28047,Female,0
2491,26708,Male,1
2492,17990,Male,0
2493,9035,Male,0
2494,10801,Female,0
2495,17320,Other,0
2496,624,Male,0
2497,22000,Male,0
2498,30555,Male,1
2499,16862,Male,0
2500,25649,Male,0
2501,1384,Male,0
2502,10605,Male,0
2503,10887,Male,0
2504,28870,Other,0
2505,17270,Male,0
2506,5816,Male,1
2507,23568,Male,0
2508,25042,Other,0
2509,15662,Male,0
2510,3551,Male,0
2511,20595,Male,0
2512,17776,Male,0
2513,1551,Male,0
2514,27183,Male,0
2515,32503,Male,0
2516,1761,Male,0
2517,30920,Male,0
2519,30238,Male,1
2520,3394,Male,0
2521,3464,Male,1
2522,13189,Female,0
2523,18056,Male,0
2524,15047,Male,0
2525,32870,Male,0
