,enrollee_id,education_level,major_discipline,target
937,1161,Graduate,STEM,0
938,27629,Graduate,STEM,1
939,21443,Graduate,STEM,1
940,13383,Masters,STEM,0
941,10293,Graduate,STEM,1
942,11265,Graduate,STEM,0
943,1973,Graduate,STEM,0
944,14800,High School,STEM,0
945,32820,Masters,STEM,1
946,30794,Masters,STEM,0
947,32341,Graduate,STEM,1
948,9499,Graduate,Humanities,0
949,23511,Graduate,STEM,0
950,20167,Graduate,STEM,0
951,16791,Graduate,STEM,1
952,22494,Graduate,STEM,1
953,31405,Graduate,STEM,1
954,29916,Graduate,STEM,1
955,12101,Graduate,STEM,0
956,12770,Graduate,STEM,0
957,22723,High School,STEM,0
958,6025,Graduate,STEM,0
959,21276,Graduate,STEM,0
960,1943,Graduate,STEM,1
961,26974,High School,STEM,0
962,30205,Masters,STEM,0
963,10668,High School,STEM,0
964,7515,Phd,STEM,0
965,27419,Graduate,STEM,0
966,1102,Phd,STEM,0
967,23981,Phd,Humanities,0
968,6277,Masters,Arts,0
969,13345,Phd,STEM,0
970,23325,Masters,STEM,1
971,31769,Masters,STEM,0
972,18478,Graduate,STEM,0
973,20302,Graduate,STEM,1
974,16067,Graduate,STEM,0
975,6426,Graduate,STEM,0
976,1343,High School,STEM,0
978,13173,Graduate,STEM,0
979,12256,Graduate,STEM,1
980,7612,High School,STEM,0
981,28866,Graduate,STEM,0
982,33128,Masters,STEM,0
983,20747,Masters,STEM,0
984,10240,Masters,STEM,0
985,15160,Masters,STEM,0
986,12284,Graduate,STEM,0
987,25888,High School,STEM,1
988,1427,Graduate,STEM,0
989,22403,Graduate,STEM,1
990,21667,Masters,STEM,1
991,25916,Graduate,STEM,0
992,12121,High School,STEM,0
993,28320,Graduate,STEM,1
995,28500,Graduate,STEM,0
996,10371,Phd,STEM,0
997,10028,Graduate,STEM,0
998,29671,Graduate,STEM,0
999,4482,Graduate,STEM,0
1000,23392,Masters,STEM,1
1001,5879,Graduate,STEM,0
1002,8861,Masters,Humanities,0
1003,21196,Graduate,STEM,0
1004,10724,Graduate,STEM,0
1005,12657,Graduate,STEM,0
1006,2150,Masters,STEM,0
1007,24763,Graduate,STEM,1
1008,21813,Graduate,STEM,0
1009,6480,Graduate,STEM,0
1010,29174,Masters,STEM,0
1011,8007,Graduate,STEM,0
1012,8388,High School,STEM,0
1013,32631,Phd,STEM,1
1014,10116,Graduate,STEM,0
1015,1708,High School,STEM,1
1016,13487,Masters,STEM,0
1017,24199,Graduate,STEM,0
1018,14341,Graduate,STEM,0
1019,16990,Graduate,STEM,1
1020,24834,Graduate,STEM,0
1021,16105,Graduate,STEM,1
1022,10758,Graduate,STEM,0
1023,17702,Masters,STEM,1
1024,3144,Masters,Other,0
1025,20359,Graduate,Humanities,0
1026,30558,Graduate,STEM,1
1027,32546,High School,STEM,0
1028,20555,Graduate,STEM,0
1029,12190,High School,STEM,0
1030,30511,High School,STEM,0
1031,16333,Graduate,STEM,1
1033,14171,Graduate,STEM,1
1034,10933,Masters,STEM,0
1035,14379,Graduate,STEM,0
1036,11388,Graduate,STEM,1
1037,28042,Graduate,STEM,0
1038,23013,Graduate,STEM,1
1039,30970,Graduate,Arts,0
1040,9052,Graduate,STEM,0
1041,5832,Primary School,STEM,1
1042,26270,Graduate,Humanities,1
1043,29151,Graduate,STEM,0
1044,7545,Graduate,Arts,0
1045,28589,Masters,STEM,0
1046,1709,Masters,STEM,0
1048,10205,Graduate,STEM,0
1049,17483,Masters,STEM,1
1050,5710,Masters,STEM,0
1051,30916,Masters,STEM,0
1052,2832,Graduate,STEM,0
1053,25810,Graduate,STEM,0
1054,33068,Graduate,STEM,0
1055,16735,Phd,STEM,1
1056,9930,Graduate,STEM,0
1057,24345,High School,STEM,1
1058,700,Graduate,STEM,0
1059,29600,High School,STEM,0
1060,19438,Graduate,STEM,0
1061,19266,Graduate,STEM,0
1062,18670,Masters,STEM,0
1063,12660,Graduate,STEM,0
1064,12129,Primary School,STEM,0
1065,13955,Masters,STEM,0
1066,18667,Graduate,STEM,0
1067,33153,Graduate,STEM,0
1068,14151,Graduate,STEM,1
1069,4046,Masters,STEM,0
1070,25432,Masters,STEM,1
1071,5978,High School,STEM,0
1072,32799,Graduate,STEM,0
1073,273,High School,STEM,0
1074,10238,Graduate,STEM,0
1075,264,High School,STEM,0
1076,17510,High School,STEM,0
1077,24901,Graduate,STEM,0
1078,33318,Graduate,Other,1
1079,12800,Graduate,STEM,1
1080,17237,Masters,STEM,1
1081,13992,Masters,STEM,0
1082,15125,Graduate,STEM,1
1083,15213,Graduate,STEM,1
1084,889,Graduate,STEM,1
1085,28843,Graduate,STEM,0
1086,25273,Graduate,STEM,1
1087,29598,Graduate,STEM,1
1088,21642,Masters,STEM,0
1089,25912,Graduate,STEM,1
1090,29086,Graduate,STEM,0
1092,25285,Graduate,Humanities,1
1093,5180,Graduate,STEM,1
1094,19649,Graduate,STEM,1
1095,31008,High School,STEM,0
1096,9412,High School,STEM,0
1097,4133,Phd,STEM,0
1098,5875,Masters,STEM,0
1099,4536,Graduate,No Major,0
1100,27046,Graduate,STEM,0
1101,16041,High School,STEM,0
1102,19718,Graduate,Humanities,0
1103,4118,Graduate,STEM,0
1104,3867,Graduate,STEM,0
1105,27539,Graduate,No Major,0
1106,7765,Graduate,STEM,1
1107,32605,Graduate,STEM,0
1108,20048,Graduate,STEM,0
1109,29460,Graduate,STEM,1
1110,15004,Masters,STEM,0
1111,18404,Masters,STEM,0
1112,4318,Graduate,STEM,0
1113,674,Masters,STEM,0
1114,32802,Masters,STEM,0
1115,11248,Graduate,STEM,1
1116,13649,Graduate,STEM,1
1117,17132,High School,STEM,1
1118,8836,Graduate,Business Degree,0
1119,1101,Graduate,STEM,0
1120,8606,Graduate,STEM,0
1121,14793,Masters,STEM,0
1122,10938,Phd,STEM,1
1123,31862,Graduate,STEM,0
1124,33330,Graduate,STEM,0
1125,28774,Graduate,STEM,0
1126,31370,Graduate,Humanities,0
1127,31628,Graduate,STEM,1
1128,11275,Graduate,STEM,0
1129,1866,Graduate,STEM,1
1130,23958,Graduate,STEM,0
1131,17281,Graduate,STEM,1
1132,7739,Masters,STEM,0
1133,7155,Graduate,STEM,0
1134,6482,Graduate,STEM,0
1135,21474,Graduate,STEM,0
1136,628,Graduate,STEM,1
1137,28931,Graduate,No Major,0
1138,24975,High School,STEM,0
1139,14107,Masters,STEM,0
1140,1471,Graduate,Humanities,0
1141,24191,Masters,Humanities,0
1142,18127,Graduate,STEM,1
1143,15336,Masters,STEM,0
1144,1742,Graduate,STEM,0
1145,21691,High School,STEM,0
1147,12402,Graduate,STEM,0
1148,30354,Primary School,STEM,0
1149,16447,Graduate,STEM,0
1150,11933,Graduate,STEM,1
1151,28214,Graduate,STEM,0
1152,26261,Masters,STEM,1
1153,22946,Graduate,STEM,0
1154,23366,Masters,STEM,0
1155,23311,Graduate,STEM,0
1156,11964,Graduate,Other,1
1157,20012,Graduate,STEM,0
1158,2549,Graduate,STEM,0
1159,11673,Masters,STEM,0
1160,22196,Graduate,STEM,0
1161,21236,Masters,STEM,0
1162,9385,Masters,STEM,0
1163,31873,Graduate,STEM,0
1164,24850,Graduate,STEM,0
1165,27373,Graduate,STEM,0
1167,7786,Graduate,STEM,1
1168,29672,Graduate,STEM,1
1169,2108,Masters,STEM,0
1170,5991,Graduate,STEM,0
1171,27153,High School,STEM,0
1172,32082,Masters,STEM,0
1173,15222,Graduate,STEM,1
1174,31579,Graduate,Other,0
1175,32485,Graduate,STEM,1
1176,26551,Graduate,STEM,0
1177,7726,Graduate,STEM,1
1178,22372,Graduate,STEM,1
1179,20065,Masters,STEM,0
1180,26582,High School,STEM,0
1181,23831,High School,STEM,1
1182,3052,Graduate,STEM,1
1183,16437,Graduate,STEM,0
1184,14361,High School,STEM,0
1185,3060,Graduate,STEM,0
1186,22797,Graduate,STEM,0
1188,18803,Graduate,STEM,0
1189,24456,High School,STEM,1
1190,14203,High School,STEM,0
1191,31211,High School,STEM,0
1192,26423,Graduate,STEM,0
1193,14582,Graduate,STEM,0
1194,6511,Graduate,STEM,1
1195,8978,Graduate,STEM,0
1196,9634,High School,STEM,0
1197,2780,Graduate,STEM,0
1198,3048,Graduate,Business Degree,0
1199,15051,Graduate,STEM,0
1201,12504,Graduate,STEM,1
1202,29357,Graduate,Humanities,0
1203,15818,Masters,STEM,0
1204,26132,Graduate,STEM,0
1205,3918,Graduate,STEM,0
1206,19030,Graduate,Arts,0
1207,5734,Graduate,STEM,1
1208,14847,Graduate,STEM,1
1209,11713,Graduate,STEM,1
1210,3846,Graduate,Business Degree,0
1211,29556,Graduate,STEM,1
1212,8667,Graduate,STEM,0
1213,11045,Graduate,STEM,1
1214,9739,Graduate,STEM,1
1215,16711,Graduate,STEM,1
1216,29918,Masters,Humanities,1
1217,31713,Graduate,STEM,1
1218,29486,Graduate,STEM,1
1219,15264,Graduate,STEM,0
1220,1075,Graduate,STEM,0
1221,328,Graduate,Business Degree,0
1222,29628,Graduate,STEM,0
1223,27370,Masters,STEM,0
1224,18754,Graduate,STEM,0
1225,12225,Masters,STEM,0
1226,30653,Graduate,STEM,0
1227,9162,Masters,STEM,0
1228,27115,Graduate,STEM,0
1229,3932,Graduate,STEM,0
1230,25102,Graduate,STEM,1
1231,15912,Graduate,Humanities,0
1232,33340,Graduate,STEM,0
1233,27462,Graduate,Business Degree,0
1234,4505,Phd,STEM,0
1235,32415,Graduate,STEM,0
1236,28509,Masters,STEM,1
1237,1641,Graduate,STEM,0
1238,33245,Graduate,STEM,1
1239,10406,Primary School,STEM,1
1241,20608,Masters,STEM,1
1242,27880,Graduate,STEM,1
1243,26398,High School,STEM,1
1244,7159,Masters,STEM,0
1245,18281,Graduate,Arts,0
1246,31967,Graduate,STEM,0
1248,19290,Graduate,STEM,0
1249,6838,Masters,STEM,0
1250,2353,Graduate,STEM,1
1251,26351,Graduate,STEM,1
1252,31075,Masters,STEM,0
1253,10002,Graduate,STEM,1
1254,12048,Masters,STEM,0
1255,19068,Graduate,STEM,0
1256,2501,Graduate,Other,0
1257,20741,High School,STEM,1
1258,10893,Graduate,STEM,0
1259,31767,Graduate,STEM,1
1260,27709,Graduate,Arts,0
1261,31782,Graduate,STEM,0
1262,28653,Graduate,STEM,1
1263,867,High School,STEM,1
1264,29820,High School,STEM,0
1265,31248,Masters,Business Degree,0
1266,32697,Graduate,STEM,0
1267,26854,High School,STEM,0
1268,14848,Graduate,STEM,1
1269,9503,Graduate,STEM,0
1270,33304,Masters,STEM,1
1271,10653,Graduate,STEM,0
1272,9094,Graduate,STEM,0
1273,23715,Masters,STEM,0
1274,10885,Masters,STEM,0
1275,28459,High School,STEM,0
1276,6593,Masters,Other,0
1277,14381,Graduate,STEM,1
1278,13010,Graduate,STEM,0
1279,6990,Graduate,STEM,0
1280,21696,Graduate,STEM,0
1281,18572,Graduate,STEM,0
1282,9110,Graduate,STEM,0
1283,2800,Masters,STEM,0
1284,5366,Graduate,STEM,0
1285,15705,Graduate,STEM,1
1286,13484,Graduate,STEM,0
1287,11347,Graduate,STEM,0
1288,24895,Graduate,STEM,1
1289,13858,Graduate,STEM,0
1290,10611,Phd,STEM,0
1291,19645,Graduate,STEM,1
1292,17585,Graduate,STEM,0
1294,12794,Masters,STEM,0
1295,21596,Graduate,STEM,0
1296,6665,Graduate,STEM,1
1297,7194,Graduate,STEM,0
1298,2929,Graduate,STEM,1
1299,33054,High School,STEM,0
1300,8585,Graduate,STEM,0
1301,15942,Graduate,STEM,0
1302,16470,Graduate,STEM,0
1303,21956,Masters,STEM,1
1304,21692,Graduate,STEM,0
1305,32945,Graduate,STEM,1
1306,11530,Masters,STEM,0
1307,21105,Masters,Business Degree,0
1308,17639,Graduate,STEM,0
1309,22181,Graduate,Other,1
1310,5176,Graduate,STEM,1
1311,17931,Graduate,STEM,1
1312,10923,Masters,STEM,0
1313,18686,Graduate,STEM,0
1314,16404,Masters,STEM,0
1315,3353,High School,STEM,0
1317,3029,Masters,STEM,0
1318,24377,Masters,Other,0
1319,11709,Graduate,STEM,0
1320,6278,Graduate,No Major,0
1321,6157,Phd,STEM,0
1322,4487,Masters,STEM,0
1324,19832,High School,STEM,0
1325,30630,Graduate,STEM,1
1326,18835,Graduate,No Major,1
1327,23987,Graduate,STEM,1
1328,24671,Masters,Humanities,0
1329,17679,Graduate,STEM,0
1330,21192,Graduate,STEM,0
1331,4029,Graduate,STEM,0
1332,28907,Graduate,STEM,0
1333,7826,High School,STEM,0
1334,20728,Masters,STEM,0
1335,15217,Graduate,STEM,1
1336,19737,Graduate,STEM,0
1337,10333,Graduate,STEM,0
1338,31422,Graduate,STEM,0
1339,5763,Primary School,STEM,0
1340,10648,Graduate,STEM,0
1341,1922,Graduate,STEM,1
1342,8237,High School,STEM,1
1343,26505,Graduate,STEM,0
1344,4198,Graduate,STEM,0
1345,12512,Masters,STEM,1
1346,6866,Graduate,STEM,0
1347,19120,Graduate,STEM,0
1348,13759,High School,STEM,0
1349,3436,Masters,STEM,0
1350,9290,Graduate,STEM,0
1351,10515,Graduate,STEM,1
1352,20766,Graduate,STEM,1
1353,10364,High School,STEM,0
1354,8906,Masters,STEM,0
1355,4182,Graduate,STEM,0
1356,28141,Graduate,STEM,0
1357,12943,Graduate,STEM,0
1358,26762,Masters,STEM,0
1359,22100,Graduate,STEM,0
1360,5549,Graduate,Arts,0
1361,8001,Graduate,STEM,0
1362,14176,Graduate,STEM,1
1363,20988,High School,STEM,1
1364,10096,Graduate,STEM,0
1365,18688,Graduate,STEM,1
1366,32990,Graduate,STEM,1
1367,18908,Masters,STEM,0
1368,8739,Graduate,STEM,0
1369,29900,Graduate,STEM,1
1370,6372,Masters,STEM,0
1371,15178,Masters,Humanities,0
1373,819,Graduate,STEM,1
1374,6014,Graduate,STEM,0
1375,7537,Graduate,STEM,0
1377,31595,Graduate,STEM,0
1378,23812,High School,STEM,0
1379,16712,Masters,Humanities,0
1380,7174,Graduate,STEM,0
1381,28081,Graduate,STEM,0
1382,1218,Graduate,STEM,0
1383,8899,Primary School,STEM,0
1384,5181,Primary School,STEM,1
1385,840,Graduate,STEM,0
1386,2935,High School,STEM,1
1387,5107,Graduate,STEM,0
1389,31920,Masters,STEM,0
1390,29220,High School,STEM,0
1391,21501,Graduate,STEM,1
1392,13500,Graduate,STEM,1
1393,5210,Graduate,STEM,0
1394,10443,Graduate,STEM,0
1395,11068,Masters,STEM,1
1396,27205,Graduate,STEM,1
1397,9921,Graduate,STEM,0
1398,10186,Masters,STEM,0
1399,28508,High School,STEM,0
1400,24021,Phd,STEM,1
1401,31611,Masters,STEM,1
1402,16681,Phd,Humanities,0
1403,12895,High School,STEM,0
1404,19356,Graduate,STEM,0
1405,27663,Graduate,STEM,0
1406,25779,Graduate,STEM,0
1407,24349,Graduate,STEM,0
1408,25613,Graduate,STEM,0
1409,27310,High School,STEM,0
1410,16109,Graduate,STEM,1
1411,30452,Graduate,STEM,0
1412,9378,Graduate,No Major,0
1413,2688,Graduate,STEM,1
1414,21183,Graduate,STEM,0
1415,8221,Masters,STEM,0
1416,4266,Graduate,STEM,0
1417,15775,Graduate,Arts,0
1418,6604,Masters,STEM,0
1419,31510,Graduate,STEM,0
1420,19544,Graduate,STEM,1
1421,10321,Graduate,STEM,0
1422,5464,Graduate,STEM,0
1423,17611,Graduate,STEM,1
1424,11664,High School,STEM,0
1425,15407,Graduate,STEM,1
1426,21266,Graduate,STEM,1
1427,25555,Graduate,STEM,1
1428,32348,Masters,STEM,0
1429,3858,Graduate,STEM,1
1431,19583,High School,STEM,0
1432,12785,Masters,STEM,0
1433,21361,Graduate,STEM,1
1435,28681,Graduate,STEM,1
1436,5030,Graduate,STEM,0
1437,17170,Phd,STEM,0
1438,16653,Graduate,STEM,1
1439,16347,Masters,STEM,0
1440,25439,Graduate,STEM,0
1443,20813,Graduate,STEM,0
1444,24516,Masters,STEM,0
1446,18968,Graduate,Arts,0
1448,3163,Masters,STEM,0
1449,22439,Masters,STEM,0
1450,1323,Graduate,STEM,0
1451,32115,Graduate,STEM,0
1452,28992,Graduate,STEM,0
1453,5703,Graduate,STEM,0
1454,382,Graduate,Humanities,0
1455,2075,Graduate,STEM,1
1456,32708,Graduate,Humanities,0
1457,5562,Primary School,STEM,0
1458,24662,Graduate,STEM,0
1459,8887,Graduate,STEM,1
1460,8769,Graduate,STEM,0
1461,15599,Graduate,STEM,1
1462,23446,Graduate,STEM,1
1463,21751,Masters,STEM,1
1464,15579,High School,STEM,0
1465,31529,Graduate,STEM,0
1466,10730,High School,STEM,0
1467,29811,Masters,STEM,0
1468,22534,Masters,STEM,0
1469,11435,Graduate,STEM,0
1470,9305,Graduate,STEM,0
1471,14761,Graduate,STEM,1
1472,20683,Masters,STEM,1
1473,3205,Graduate,STEM,1
1474,10501,Graduate,STEM,1
1475,11015,Graduate,STEM,0
1476,20928,Graduate,No Major,0
1477,20583,Masters,STEM,0
1478,31675,High School,STEM,0
1479,23684,Graduate,STEM,0
1480,933,High School,STEM,0
1481,33144,Graduate,STEM,0
1482,3126,Graduate,STEM,0
1483,9108,Masters,STEM,0
1484,18726,Masters,STEM,0
1485,7772,Graduate,STEM,0
1486,27493,Graduate,STEM,0
1487,31691,Masters,STEM,0
1488,21156,Graduate,STEM,1
1489,7968,Graduate,STEM,0
1490,9973,Graduate,STEM,0
1491,18189,Graduate,STEM,0
1493,8547,Graduate,STEM,0
1494,2691,Graduate,STEM,0
1495,13824,High School,STEM,0
1496,9370,High School,STEM,0
1497,24630,Masters,STEM,1
1498,28165,Graduate,STEM,0
1499,25301,Masters,STEM,0
1500,7828,Graduate,STEM,1
1501,26339,Graduate,STEM,0
1502,20296,Graduate,STEM,1
1503,6355,Masters,STEM,0
1504,22609,Graduate,STEM,0
1505,4730,Graduate,STEM,0
1506,28200,Masters,STEM,1
1507,20806,Masters,Humanities,0
1509,24034,Masters,STEM,1
1510,27659,Graduate,STEM,0
1511,28881,Graduate,STEM,1
1512,22113,Graduate,STEM,0
1514,16586,Masters,STEM,0
1515,14728,Graduate,STEM,0
1516,7713,Graduate,STEM,0
1517,32980,Graduate,STEM,1
1518,26251,Graduate,STEM,0
1519,21255,High School,STEM,0
1520,26830,Graduate,Humanities,0
1521,6529,Graduate,STEM,0
1522,9884,Graduate,Humanities,1
1523,8238,Graduate,STEM,1
1524,13251,Primary School,STEM,0
1525,8086,Masters,STEM,0
1526,10607,Masters,STEM,1
1527,1719,Graduate,STEM,0
1528,12133,Graduate,STEM,0
1529,25630,Masters,STEM,0
1530,6079,Masters,STEM,0
1531,28767,Graduate,STEM,1
1532,11164,Graduate,STEM,0
1533,6849,Graduate,STEM,0
1534,16729,Graduate,STEM,0
1535,23197,Masters,STEM,0
1536,31519,Graduate,STEM,1
1537,19450,Graduate,STEM,0
1538,29499,Graduate,Other,0
1539,3716,Graduate,STEM,0
1540,23519,Graduate,STEM,0
1541,29485,Graduate,STEM,1
1542,25346,Graduate,STEM,1
1543,28853,Graduate,Humanities,1
1544,9687,Graduate,STEM,0
1545,14943,Masters,STEM,1
1546,3746,Graduate,STEM,0
1547,8270,High School,STEM,1
1548,24427,Graduate,STEM,0
1549,28474,Graduate,STEM,0
1550,28418,Graduate,STEM,0
1551,26477,Graduate,STEM,0
1552,32559,Graduate,STEM,0
1553,20681,Graduate,STEM,0
1554,26015,Graduate,STEM,0
1555,30569,Masters,STEM,0
1556,1735,Graduate,STEM,0
1557,27272,Graduate,STEM,0
1558,19059,Graduate,STEM,0
1559,9111,Graduate,STEM,0
1560,12477,Masters,STEM,0
1561,1616,Graduate,STEM,0
1562,24564,Masters,STEM,0
1563,13922,Graduate,Arts,0
1564,2029,Masters,Humanities,0
1565,17030,Masters,STEM,0
1566,20529,Graduate,STEM,1
1567,25583,Graduate,STEM,1
1568,6958,Graduate,STEM,0
1569,20341,Masters,STEM,0
1570,15199,Graduate,Business Degree,1
1571,25388,Masters,STEM,1
1572,2602,Graduate,STEM,0
1573,3729,High School,STEM,0
1574,28089,Graduate,STEM,0
1575,21471,Graduate,STEM,1
1576,8251,Masters,STEM,0
1577,28157,Graduate,STEM,0
1578,1294,High School,STEM,1
1579,31964,Masters,STEM,0
1580,33081,Graduate,STEM,0
1581,13016,Graduate,STEM,0
1582,15949,Masters,STEM,0
1583,26687,Masters,STEM,0
1584,4653,High School,STEM,0
1586,21215,Graduate,STEM,0
1587,11037,High School,STEM,0
1588,9597,Graduate,STEM,1
1589,17642,Graduate,STEM,0
1590,7590,Graduate,STEM,0
1591,10631,Masters,Other,1
1592,19448,Graduate,STEM,1
1593,21608,Masters,STEM,0
1594,31953,Graduate,Other,0
1595,3961,Graduate,STEM,0
1596,7451,Masters,STEM,1
1597,2384,Masters,STEM,0
1598,24511,Masters,STEM,0
1599,31932,Graduate,STEM,1
1600,10365,Graduate,STEM,0
1601,26853,Graduate,STEM,1
1602,19495,Graduate,STEM,0
1603,15017,Graduate,STEM,0
1604,28860,Masters,STEM,0
1605,20171,Graduate,STEM,0
1606,2975,Masters,STEM,0
1607,31553,Graduate,STEM,0
1608,16892,Graduate,STEM,1
1609,26849,Masters,STEM,1
1610,26067,Graduate,STEM,1
1611,14073,Graduate,STEM,0
1613,2994,Graduate,STEM,0
1614,7167,Masters,STEM,0
1615,30284,Masters,STEM,0
1616,18309,Graduate,STEM,1
1617,18951,Graduate,STEM,0
1618,14133,Graduate,Arts,0
1619,32615,Primary School,STEM,0
1620,29968,Graduate,STEM,1
1621,27421,Graduate,STEM,1
1622,17508,Graduate,STEM,0
1623,19407,Graduate,STEM,0
1624,7721,Graduate,STEM,0
1625,11577,Graduate,Business Degree,0
1626,11498,Graduate,STEM,1
1628,27202,Graduate,STEM,1
1629,4016,Masters,STEM,0
1630,24248,Primary School,STEM,0
1631,7412,High School,STEM,0
1633,3145,High School,STEM,0
1634,2939,Graduate,STEM,0
1635,14043,Graduate,STEM,1
1636,26891,Graduate,STEM,0
1637,23391,Graduate,STEM,0
1638,12375,Graduate,STEM,1
1639,23903,Graduate,STEM,1
1640,10615,Graduate,STEM,1
1641,31171,Graduate,STEM,0
1642,23083,Masters,STEM,0
1643,33131,Graduate,STEM,0
1644,3674,Graduate,STEM,0
1645,17093,Graduate,STEM,0
1646,31987,Graduate,Humanities,0
1647,6696,Masters,STEM,0
1648,20301,Graduate,STEM,0
1649,24874,Graduate,STEM,0
1650,29819,Masters,STEM,0
1651,11499,Graduate,STEM,0
1652,30715,Graduate,STEM,0
1653,18813,High School,STEM,1
1654,20220,Graduate,STEM,1
1655,3581,Graduate,STEM,0
1656,28587,Graduate,STEM,0
1657,1671,High School,STEM,0
1658,28977,Masters,STEM,0
1659,16222,High School,STEM,0
1660,15399,Masters,Other,0
1661,14830,Graduate,STEM,0
1662,16330,High School,STEM,1
1663,33380,Graduate,STEM,0
1664,977,High School,STEM,0
1665,681,Graduate,No Major,0
1666,7495,Graduate,STEM,1
1667,30418,Masters,STEM,0
1668,16969,Graduate,No Major,0
1669,18480,Phd,STEM,0
1671,9203,Masters,STEM,0
1672,15897,Graduate,STEM,0
1673,13624,Masters,STEM,0
1674,20062,Graduate,STEM,0
1675,9855,Graduate,STEM,0
1676,26006,Graduate,STEM,0
1677,8782,Graduate,STEM,0
1678,19931,High School,STEM,1
1679,13007,Masters,STEM,0
1680,10219,Masters,STEM,0
1681,27783,Graduate,Humanities,0
1682,19131,Graduate,STEM,0
1684,3845,Graduate,STEM,0
1685,28624,Masters,STEM,0
1686,19669,Graduate,STEM,0
1687,27715,High School,STEM,0
1688,7190,Graduate,STEM,0
1689,28075,Masters,STEM,0
1690,32502,Graduate,STEM,0
1691,28517,Masters,STEM,0
1692,2572,Masters,STEM,0
1693,8634,Masters,STEM,0
1694,24281,Masters,STEM,0
1695,16479,High School,STEM,1
1696,29705,Graduate,STEM,1
1697,5311,Graduate,STEM,1
1698,32590,Graduate,STEM,1
1699,13575,Graduate,STEM,0
1700,19782,Graduate,STEM,0
1701,14336,Graduate,STEM,0
1702,4335,Graduate,STEM,0
