,enrollee_id,company_size,company_type,target
741,30878,10000+,Pvt Ltd,0
742,4606,50through99,Pvt Ltd,0
743,4367,50through99,Pvt Ltd,1
744,27114,50through99,Pvt Ltd,0
745,8023,10through49,Pvt Ltd,0
746,3708,10000+,Pvt Ltd,0
747,25403,100through500,Pvt Ltd,0
748,20140,50through99,Pvt Ltd,1
749,26455,50through99,Pvt Ltd,0
750,19618,50through99,Pvt Ltd,0
751,18497,50through99,Pvt Ltd,0
752,31798,1000through4999,Pvt Ltd,0
753,30076,50through99,Pvt Ltd,0
755,4302,10000+,Pvt Ltd,0
756,4980,50through99,Pvt Ltd,0
757,7951,100through500,Pvt Ltd,0
758,15106,50through99,Pvt Ltd,0
759,15211,50through99,Pvt Ltd,1
761,17529,10through49,Pvt Ltd,1
762,8852,10through49,Pvt Ltd,0
763,1794,50through99,Public Sector,0
764,13720,10through49,Pvt Ltd,0
765,11292,10000+,Pvt Ltd,1
766,24062,100through500,Funded Startup,1
767,33188,50through99,Pvt Ltd,0
768,22896,50through99,Early Stage Startup,1
769,17781,100through500,Pvt Ltd,0
771,28433,500through999,Pvt Ltd,0
772,27490,1000through4999,Pvt Ltd,0
773,31489,50through99,Pvt Ltd,0
774,15297,50through99,Pvt Ltd,0
775,21585,50through99,Pvt Ltd,0
777,26674,10000+,Pvt Ltd,0
778,13870,50through99,Pvt Ltd,0
779,24222,1000through4999,Public Sector,0
780,24054,50through99,Pvt Ltd,1
781,15241,100through500,Pvt Ltd,0
782,14204,50through99,Early Stage Startup,0
783,18130,50through99,Pvt Ltd,0
784,28603,100through500,Pvt Ltd,0
785,23984,10000+,Public Sector,0
786,26129,50through99,Pvt Ltd,1
787,16438,50through99,Pvt Ltd,0
788,18892,50through99,Pvt Ltd,0
789,3498,100through500,Pvt Ltd,0
790,32720,10000+,NGO,1
791,4828,500through999,NGO,1
792,29201,100through500,Pvt Ltd,0
793,33126,10000+,Pvt Ltd,0
794,11950,10000+,Pvt Ltd,0
795,24127,<10,Pvt Ltd,0
797,23157,50through99,Pvt Ltd,0
798,18791,100through500,Pvt Ltd,1
799,2181,50through99,Pvt Ltd,0
800,23931,50through99,Pvt Ltd,0
801,16466,10through49,Early Stage Startup,0
802,33358,50through99,Pvt Ltd,1
803,17268,<10,Pvt Ltd,0
804,31935,100through500,Pvt Ltd,0
805,24091,1000through4999,Public Sector,1
806,6060,500through999,NGO,0
807,9337,50through99,Public Sector,0
808,15998,50through99,Pvt Ltd,0
809,21129,5000through9999,Pvt Ltd,0
810,3223,50through99,Pvt Ltd,0
811,28211,100through500,Pvt Ltd,0
812,18999,100through500,NGO,0
813,21176,500through999,Pvt Ltd,0
814,32958,10000+,Pvt Ltd,0
815,23835,10000+,Pvt Ltd,0
816,25327,50through99,Pvt Ltd,0
817,27678,10000+,Pvt Ltd,0
818,23741,10through49,Pvt Ltd,1
819,28820,100through500,Pvt Ltd,1
820,17500,50through99,Pvt Ltd,0
821,14295,<10,NGO,0
822,32617,10000+,Pvt Ltd,0
823,893,1000through4999,Pvt Ltd,0
824,17725,10000+,Pvt Ltd,0
825,28991,100through500,Pvt Ltd,1
826,10175,10000+,Pvt Ltd,0
827,1783,10000+,Pvt Ltd,0
828,14496,10000+,Pvt Ltd,0
829,9147,100through500,Pvt Ltd,0
830,17370,50through99,Pvt Ltd,1
831,22997,10000+,Pvt Ltd,0
832,31011,10000+,Public Sector,0
833,20828,50through99,Pvt Ltd,0
834,2991,1000through4999,Pvt Ltd,0
835,30340,10through49,Early Stage Startup,0
836,7160,50through99,Pvt Ltd,1
837,9448,50through99,Pvt Ltd,0
838,12062,50through99,Pvt Ltd,1
839,18498,10000+,Pvt Ltd,0
840,9485,10000+,Pvt Ltd,0
841,25817,10through49,Funded Startup,0
842,25834,50through99,Pvt Ltd,0
843,22816,<10,Pvt Ltd,0
844,27753,100through500,Pvt Ltd,0
845,15597,50through99,Pvt Ltd,0
846,23247,50through99,Funded Startup,0
848,9598,500through999,Pvt Ltd,1
849,19454,50through99,Funded Startup,1
850,14642,100through500,Pvt Ltd,0
851,3438,100through500,Pvt Ltd,1
852,12474,100through500,Pvt Ltd,0
853,10669,50through99,Pvt Ltd,1
854,23609,10000+,Pvt Ltd,0
855,32614,10through49,Pvt Ltd,0
856,4568,<10,Pvt Ltd,0
857,12469,10through49,Pvt Ltd,0
858,13864,1000through4999,Pvt Ltd,0
859,365,50through99,Pvt Ltd,0
860,6525,50through99,Pvt Ltd,0
861,26682,10000+,Pvt Ltd,0
862,19560,50through99,Pvt Ltd,1
863,33255,50through99,Pvt Ltd,1
864,32882,50through99,Pvt Ltd,0
865,21225,10through49,Funded Startup,0
866,18441,50through99,Pvt Ltd,1
867,33049,10through49,Pvt Ltd,0
868,7710,50through99,Pvt Ltd,0
869,11323,50through99,Pvt Ltd,0
870,32733,50through99,Pvt Ltd,1
871,25690,50through99,Pvt Ltd,1
872,12503,50through99,Pvt Ltd,0
873,12310,500through999,Pvt Ltd,0
874,15250,5000through9999,Pvt Ltd,0
875,13277,10000+,Pvt Ltd,0
876,30041,50through99,Pvt Ltd,1
877,22238,50through99,Pvt Ltd,0
878,9180,1000through4999,Pvt Ltd,0
879,2015,50through99,Pvt Ltd,1
880,3758,100through500,Pvt Ltd,0
881,31014,5000through9999,Pvt Ltd,0
882,2311,50through99,Pvt Ltd,0
883,16796,1000through4999,Pvt Ltd,0
884,26094,50through99,Pvt Ltd,0
885,13138,50through99,Pvt Ltd,0
886,32165,50through99,Pvt Ltd,0
887,13547,100through500,Pvt Ltd,0
888,10756,50through99,Pvt Ltd,0
889,13583,<10,Pvt Ltd,0
890,23623,50through99,Pvt Ltd,0
892,16787,100through500,Pvt Ltd,0
893,5775,50through99,Pvt Ltd,0
894,20785,50through99,Public Sector,0
895,28699,100through500,Pvt Ltd,0
896,24337,50through99,Pvt Ltd,0
897,22966,1000through4999,Pvt Ltd,0
898,3133,50through99,Pvt Ltd,0
899,32482,10000+,Pvt Ltd,0
901,10209,<10,Pvt Ltd,0
903,28490,10through49,Pvt Ltd,0
904,8093,10through49,Pvt Ltd,0
905,7452,50through99,Pvt Ltd,0
906,17465,50through99,NGO,1
907,30817,10000+,Pvt Ltd,0
908,23295,100through500,Pvt Ltd,0
910,5989,50through99,Pvt Ltd,1
911,11542,100through500,Pvt Ltd,0
912,30339,50through99,Pvt Ltd,0
913,11696,50through99,NGO,0
914,6449,1000through4999,Public Sector,0
915,18824,10000+,Pvt Ltd,0
916,23056,50through99,Pvt Ltd,0
917,299,50through99,Public Sector,0
918,26304,50through99,Pvt Ltd,0
919,31586,10through49,Pvt Ltd,0
920,28453,10000+,Pvt Ltd,0
921,18859,50through99,Pvt Ltd,0
922,23001,10000+,Pvt Ltd,0
923,16784,10through49,Pvt Ltd,0
924,22595,10through49,Pvt Ltd,0
925,730,100through500,NGO,0
926,12757,500through999,Funded Startup,1
927,32758,500through999,Pvt Ltd,0
929,23328,50through99,Pvt Ltd,1
930,28336,10through49,Pvt Ltd,0
931,6304,1000through4999,Public Sector,0
932,32427,1000through4999,Public Sector,0
933,31368,1000through4999,Pvt Ltd,0
934,13273,50through99,Public Sector,1
935,31023,50through99,Early Stage Startup,0
936,16948,50through99,Pvt Ltd,0
937,1161,50through99,Pvt Ltd,0
938,27629,10through49,Pvt Ltd,1
939,21443,100through500,Pvt Ltd,1
940,13383,100through500,Pvt Ltd,0
941,10293,50through99,Pvt Ltd,1
942,11265,50through99,Pvt Ltd,0
943,1973,10000+,Public Sector,0
944,14800,10through49,Pvt Ltd,0
945,32820,50through99,Pvt Ltd,1
946,30794,50through99,Pvt Ltd,0
947,32341,50through99,Pvt Ltd,1
948,9499,100through500,Funded Startup,0
949,23511,50through99,Pvt Ltd,0
950,20167,50through99,Pvt Ltd,0
951,16791,50through99,Pvt Ltd,1
952,22494,500through999,Funded Startup,1
953,31405,50through99,Pvt Ltd,1
954,29916,50through99,Pvt Ltd,1
955,12101,50through99,Pvt Ltd,0
956,12770,500through999,Pvt Ltd,0
957,22723,50through99,Pvt Ltd,0
958,6025,50through99,Pvt Ltd,0
959,21276,10000+,Pvt Ltd,0
960,1943,50through99,Pvt Ltd,1
961,26974,100through500,Funded Startup,0
962,30205,10000+,Pvt Ltd,0
963,10668,1000through4999,Pvt Ltd,0
964,7515,10000+,Pvt Ltd,0
965,27419,10000+,Pvt Ltd,0
966,1102,100through500,NGO,0
967,23981,1000through4999,Public Sector,0
968,6277,10000+,Pvt Ltd,0
969,13345,1000through4999,Pvt Ltd,0
970,23325,50through99,Pvt Ltd,1
971,31769,50through99,NGO,0
972,18478,50through99,Pvt Ltd,0
973,20302,50through99,Pvt Ltd,1
974,16067,<10,Pvt Ltd,0
975,6426,100through500,Pvt Ltd,0
976,1343,50through99,Pvt Ltd,0
978,13173,<10,Pvt Ltd,0
979,12256,50through99,Pvt Ltd,1
980,7612,50through99,Pvt Ltd,0
981,28866,50through99,NGO,0
982,33128,1000through4999,Pvt Ltd,0
983,20747,10000+,Pvt Ltd,0
984,10240,100through500,Pvt Ltd,0
985,15160,500through999,Pvt Ltd,0
986,12284,50through99,Early Stage Startup,0
987,25888,50through99,Pvt Ltd,1
988,1427,100through500,Pvt Ltd,0
989,22403,5000through9999,Pvt Ltd,1
990,21667,10000+,Pvt Ltd,1
991,25916,100through500,Pvt Ltd,0
992,12121,50through99,Pvt Ltd,0
993,28320,50through99,Funded Startup,1
995,28500,500through999,Pvt Ltd,0
996,10371,500through999,Public Sector,0
997,10028,1000through4999,Pvt Ltd,0
998,29671,50through99,Pvt Ltd,0
999,4482,10through49,Funded Startup,0
1000,23392,100through500,Pvt Ltd,1
1001,5879,100through500,Pvt Ltd,0
1002,8861,<10,Early Stage Startup,0
1003,21196,10000+,Pvt Ltd,0
1004,10724,10000+,Pvt Ltd,0
1005,12657,50through99,Pvt Ltd,0
1006,2150,500through999,Pvt Ltd,0
1007,24763,50through99,Pvt Ltd,1
1008,21813,5000through9999,Pvt Ltd,0
1009,6480,50through99,Pvt Ltd,0
1010,29174,50through99,Pvt Ltd,0
1011,8007,<10,Pvt Ltd,0
1012,8388,50through99,Pvt Ltd,0
1013,32631,1000through4999,Public Sector,1
1014,10116,100through500,Funded Startup,0
1015,1708,50through99,Pvt Ltd,1
1016,13487,50through99,Funded Startup,0
1017,24199,1000through4999,Pvt Ltd,0
1018,14341,50through99,Funded Startup,0
1019,16990,10000+,Pvt Ltd,1
1020,24834,5000through9999,Public Sector,0
1021,16105,100through500,Pvt Ltd,1
1022,10758,50through99,Pvt Ltd,0
1023,17702,100through500,NGO,1
1024,3144,100through500,Public Sector,0
1025,20359,50through99,Funded Startup,0
1026,30558,100through500,Funded Startup,1
1027,32546,50through99,Pvt Ltd,0
1028,20555,50through99,Pvt Ltd,0
1029,12190,50through99,Pvt Ltd,0
1030,30511,50through99,Pvt Ltd,0
1031,16333,50through99,Pvt Ltd,1
1033,14171,50through99,Pvt Ltd,1
1034,10933,10000+,Pvt Ltd,0
1035,14379,50through99,Pvt Ltd,0
1036,11388,50through99,Pvt Ltd,1
1037,28042,10000+,Pvt Ltd,0
1038,23013,50through99,Pvt Ltd,1
1039,30970,100through500,Pvt Ltd,0
1040,9052,10000+,Pvt Ltd,0
1041,5832,100through500,Public Sector,1
1042,26270,500through999,Funded Startup,1
1043,29151,100through500,Pvt Ltd,0
1044,7545,1000through4999,Pvt Ltd,0
1045,28589,10000+,Pvt Ltd,0
1046,1709,100through500,Pvt Ltd,0
1048,10205,500through999,Funded Startup,0
1049,17483,50through99,Pvt Ltd,1
1050,5710,5000through9999,Public Sector,0
1051,30916,500through999,Pvt Ltd,0
1052,2832,500through999,Pvt Ltd,0
1053,25810,50through99,Pvt Ltd,0
1054,33068,100through500,Pvt Ltd,0
1055,16735,50through99,Pvt Ltd,1
1056,9930,10000+,Pvt Ltd,0
1057,24345,1000through4999,Pvt Ltd,1
1058,700,500through999,Pvt Ltd,0
1059,29600,100through500,Pvt Ltd,0
1060,19438,50through99,Pvt Ltd,0
1061,19266,50through99,Pvt Ltd,0
1062,18670,50through99,Funded Startup,0
1063,12660,10through49,Pvt Ltd,0
1064,12129,50through99,Pvt Ltd,0
1065,13955,100through500,Pvt Ltd,0
1066,18667,100through500,Pvt Ltd,0
1067,33153,50through99,Pvt Ltd,0
1068,14151,<10,Pvt Ltd,1
1069,4046,1000through4999,Pvt Ltd,0
1070,25432,50through99,Pvt Ltd,1
1071,5978,50through99,Pvt Ltd,0
1072,32799,500through999,NGO,0
1073,273,50through99,Pvt Ltd,0
1074,10238,50through99,Pvt Ltd,0
1075,264,50through99,Pvt Ltd,0
1076,17510,50through99,Pvt Ltd,0
1077,24901,50through99,Pvt Ltd,0
1078,33318,100through500,Pvt Ltd,1
1079,12800,10through49,Pvt Ltd,1
1080,17237,50through99,Pvt Ltd,1
1081,13992,100through500,Pvt Ltd,0
1082,15125,50through99,Pvt Ltd,1
1083,15213,10000+,Pvt Ltd,1
1084,889,50through99,Funded Startup,1
1085,28843,50through99,Pvt Ltd,0
1086,25273,50through99,Pvt Ltd,1
1087,29598,50through99,Pvt Ltd,1
1088,21642,50through99,Pvt Ltd,0
1089,25912,50through99,Pvt Ltd,1
1090,29086,10000+,Pvt Ltd,0
1092,25285,<10,NGO,1
1093,5180,10through49,Pvt Ltd,1
1094,19649,50through99,Pvt Ltd,1
1095,31008,50through99,Pvt Ltd,0
1096,9412,50through99,Pvt Ltd,0
1097,4133,<10,Pvt Ltd,0
1098,5875,<10,Early Stage Startup,0
1099,4536,50through99,Pvt Ltd,0
1100,27046,50through99,Pvt Ltd,0
1101,16041,50through99,Pvt Ltd,0
1102,19718,500through999,Pvt Ltd,0
1103,4118,10through49,Pvt Ltd,0
1104,3867,10through49,Early Stage Startup,0
1105,27539,10through49,Other,0
1106,7765,50through99,Pvt Ltd,1
1107,32605,10000+,Pvt Ltd,0
1108,20048,50through99,Pvt Ltd,0
1109,29460,50through99,Pvt Ltd,1
1110,15004,<10,Early Stage Startup,0
1111,18404,100through500,Pvt Ltd,0
1112,4318,100through500,Pvt Ltd,0
1113,674,<10,Early Stage Startup,0
1114,32802,10000+,Pvt Ltd,0
1115,11248,10through49,Pvt Ltd,1
1116,13649,10through49,Pvt Ltd,1
1117,17132,50through99,Pvt Ltd,1
1118,8836,1000through4999,Pvt Ltd,0
1119,1101,10000+,Pvt Ltd,0
1120,8606,100through500,Pvt Ltd,0
1121,14793,1000through4999,Pvt Ltd,0
1122,10938,10through49,Public Sector,1
1123,31862,1000through4999,NGO,0
1124,33330,500through999,Pvt Ltd,0
1125,28774,100through500,Pvt Ltd,0
1126,31370,1000through4999,Pvt Ltd,0
1127,31628,50through99,Pvt Ltd,1
1128,11275,50through99,Pvt Ltd,0
1129,1866,50through99,Pvt Ltd,1
1130,23958,100through500,Funded Startup,0
1131,17281,50through99,Pvt Ltd,1
1132,7739,1000through4999,Pvt Ltd,0
1133,7155,1000through4999,Pvt Ltd,0
1134,6482,10000+,Public Sector,0
1135,21474,<10,Pvt Ltd,0
1136,628,100through500,Pvt Ltd,1
1137,28931,50through99,Pvt Ltd,0
1138,24975,500through999,Pvt Ltd,0
1139,14107,10000+,Pvt Ltd,0
1140,1471,50through99,Pvt Ltd,0
1141,24191,50through99,Pvt Ltd,0
1142,18127,<10,Pvt Ltd,1
1143,15336,<10,Funded Startup,0
1144,1742,10000+,NGO,0
1145,21691,50through99,Pvt Ltd,0
1147,12402,50through99,Pvt Ltd,0
1148,30354,50through99,Pvt Ltd,0
1149,16447,10000+,Pvt Ltd,0
1150,11933,50through99,Pvt Ltd,1
1151,28214,100through500,Pvt Ltd,0
1152,26261,1000through4999,Public Sector,1
1153,22946,50through99,Pvt Ltd,0
1154,23366,10000+,Pvt Ltd,0
1155,23311,10through49,NGO,0
1156,11964,50through99,Pvt Ltd,1
1157,20012,50through99,Pvt Ltd,0
1158,2549,50through99,Pvt Ltd,0
1159,11673,10000+,Pvt Ltd,0
1160,22196,50through99,Pvt Ltd,0
1161,21236,1000through4999,Public Sector,0
1162,9385,500through999,Pvt Ltd,0
1163,31873,100through500,Pvt Ltd,0
1164,24850,50through99,Pvt Ltd,0
1165,27373,10through49,Pvt Ltd,0
1167,7786,100through500,Pvt Ltd,1
1168,29672,50through99,Pvt Ltd,1
1169,2108,50through99,Pvt Ltd,0
1170,5991,50through99,Pvt Ltd,0
1171,27153,50through99,Pvt Ltd,0
1172,32082,50through99,Pvt Ltd,0
1173,15222,50through99,Pvt Ltd,1
1174,31579,500through999,Pvt Ltd,0
1175,32485,50through99,Pvt Ltd,1
1176,26551,<10,Pvt Ltd,0
1177,7726,10through49,Early Stage Startup,1
1178,22372,50through99,Pvt Ltd,1
1179,20065,100through500,Funded Startup,0
1180,26582,50through99,Pvt Ltd,0
1181,23831,50through99,Pvt Ltd,1
1182,3052,50through99,Funded Startup,1
1183,16437,500through999,Pvt Ltd,0
1184,14361,50through99,Pvt Ltd,0
1185,3060,50through99,Pvt Ltd,0
1186,22797,10000+,Pvt Ltd,0
1188,18803,50through99,Pvt Ltd,0
1189,24456,50through99,Pvt Ltd,1
1190,14203,50through99,Pvt Ltd,0
1191,31211,50through99,Pvt Ltd,0
1192,26423,50through99,Pvt Ltd,0
1193,14582,1000through4999,Pvt Ltd,0
1194,6511,50through99,Pvt Ltd,1
1195,8978,100through500,Pvt Ltd,0
1196,9634,50through99,Pvt Ltd,0
1197,2780,100through500,Pvt Ltd,0
1198,3048,50through99,Pvt Ltd,0
1199,15051,1000through4999,Pvt Ltd,0
1201,12504,10through49,Funded Startup,1
1202,29357,1000through4999,NGO,0
1203,15818,<10,Early Stage Startup,0
1204,26132,100through500,Public Sector,0
1205,3918,50through99,Pvt Ltd,0
1206,19030,10through49,Pvt Ltd,0
1207,5734,10through49,Early Stage Startup,1
1208,14847,50through99,Pvt Ltd,1
1209,11713,50through99,Pvt Ltd,1
1210,3846,50through99,Funded Startup,0
1211,29556,50through99,Pvt Ltd,1
1212,8667,50through99,Pvt Ltd,0
1213,11045,50through99,Pvt Ltd,1
1214,9739,50through99,Pvt Ltd,1
1215,16711,10000+,Pvt Ltd,1
1216,29918,50through99,Pvt Ltd,1
1217,31713,50through99,Pvt Ltd,1
1218,29486,50through99,Pvt Ltd,1
1219,15264,50through99,Pvt Ltd,0
1220,1075,100through500,Pvt Ltd,0
1221,328,10through49,Pvt Ltd,0
1222,29628,10000+,Pvt Ltd,0
1223,27370,50through99,Pvt Ltd,0
1224,18754,50through99,Pvt Ltd,0
1225,12225,<10,Pvt Ltd,0
1226,30653,100through500,Pvt Ltd,0
1227,9162,50through99,Early Stage Startup,0
1228,27115,10000+,Pvt Ltd,0
1229,3932,50through99,Funded Startup,0
1230,25102,50through99,Pvt Ltd,1
1231,15912,50through99,Pvt Ltd,0
1232,33340,50through99,Pvt Ltd,0
1233,27462,10000+,Pvt Ltd,0
1234,4505,50through99,Funded Startup,0
1235,32415,<10,NGO,0
1236,28509,10000+,Pvt Ltd,1
1237,1641,10000+,Pvt Ltd,0
1238,33245,50through99,Pvt Ltd,1
1239,10406,50through99,Pvt Ltd,1
1241,20608,50through99,Pvt Ltd,1
1242,27880,50through99,Pvt Ltd,1
1243,26398,50through99,Pvt Ltd,1
1244,7159,100through500,Pvt Ltd,0
1245,18281,50through99,Pvt Ltd,0
1246,31967,50through99,Early Stage Startup,0
1248,19290,5000through9999,Pvt Ltd,0
1249,6838,10through49,Pvt Ltd,0
1250,2353,50through99,Pvt Ltd,1
1251,26351,5000through9999,Public Sector,1
1252,31075,1000through4999,Pvt Ltd,0
1253,10002,50through99,Public Sector,1
1254,12048,50through99,Pvt Ltd,0
1255,19068,500through999,Pvt Ltd,0
1256,2501,100through500,Funded Startup,0
1257,20741,50through99,Pvt Ltd,1
1258,10893,100through500,Pvt Ltd,0
1259,31767,10000+,Pvt Ltd,1
1260,27709,10through49,Early Stage Startup,0
1261,31782,50through99,Pvt Ltd,0
1262,28653,500through999,Pvt Ltd,1
1263,867,50through99,Pvt Ltd,1
1264,29820,10000+,Pvt Ltd,0
1265,31248,500through999,Pvt Ltd,0
1266,32697,10000+,Pvt Ltd,0
1267,26854,50through99,Pvt Ltd,0
1268,14848,10through49,Pvt Ltd,1
1269,9503,<10,Pvt Ltd,0
1270,33304,50through99,Pvt Ltd,1
1271,10653,<10,Pvt Ltd,0
1272,9094,50through99,Pvt Ltd,0
1273,23715,50through99,Pvt Ltd,0
1274,10885,1000through4999,Pvt Ltd,0
1275,28459,100through500,Pvt Ltd,0
1276,6593,50through99,Pvt Ltd,0
1277,14381,10000+,Pvt Ltd,1
1278,13010,10through49,Funded Startup,0
1279,6990,50through99,Pvt Ltd,0
1280,21696,10000+,Pvt Ltd,0
1281,18572,50through99,Pvt Ltd,0
1282,9110,50through99,Pvt Ltd,0
1283,2800,50through99,Funded Startup,0
1284,5366,<10,Pvt Ltd,0
1285,15705,<10,Funded Startup,1
1286,13484,100through500,Pvt Ltd,0
1287,11347,10000+,Pvt Ltd,0
1288,24895,500through999,NGO,1
1289,13858,100through500,Pvt Ltd,0
1290,10611,50through99,Public Sector,0
1291,19645,10through49,Pvt Ltd,1
1292,17585,100through500,Pvt Ltd,0
1294,12794,1000through4999,Pvt Ltd,0
1295,21596,<10,Pvt Ltd,0
1296,6665,100through500,Pvt Ltd,1
1297,7194,50through99,Pvt Ltd,0
1298,2929,50through99,Pvt Ltd,1
1299,33054,50through99,Pvt Ltd,0
1300,8585,50through99,Other,0
1301,15942,50through99,Public Sector,0
1302,16470,50through99,Pvt Ltd,0
1303,21956,100through500,Pvt Ltd,1
1304,21692,<10,Funded Startup,0
1305,32945,50through99,Pvt Ltd,1
1306,11530,500through999,Pvt Ltd,0
1307,21105,1000through4999,Pvt Ltd,0
1308,17639,100through500,Pvt Ltd,0
1309,22181,50through99,Pvt Ltd,1
1310,5176,50through99,Funded Startup,1
1311,17931,1000through4999,Pvt Ltd,1
1312,10923,10through49,Early Stage Startup,0
1313,18686,50through99,Pvt Ltd,0
1314,16404,500through999,Pvt Ltd,0
1315,3353,100through500,Public Sector,0
1317,3029,50through99,Pvt Ltd,0
1318,24377,1000through4999,Pvt Ltd,0
1319,11709,100through500,Pvt Ltd,0
1320,6278,10000+,Public Sector,0
1321,6157,<10,Funded Startup,0
1322,4487,50through99,Pvt Ltd,0
1324,19832,50through99,Pvt Ltd,0
1325,30630,50through99,Pvt Ltd,1
1326,18835,50through99,Pvt Ltd,1
1327,23987,10through49,Pvt Ltd,1
1328,24671,100through500,NGO,0
1329,17679,50through99,Pvt Ltd,0
1330,21192,50through99,Pvt Ltd,0
1331,4029,50through99,Pvt Ltd,0
1332,28907,50through99,Pvt Ltd,0
1333,7826,50through99,Pvt Ltd,0
1334,20728,50through99,Pvt Ltd,0
1335,15217,50through99,Pvt Ltd,1
1336,19737,10000+,Pvt Ltd,0
1337,10333,50through99,Pvt Ltd,0
1338,31422,100through500,Pvt Ltd,0
1339,5763,50through99,Pvt Ltd,0
1340,10648,50through99,Funded Startup,0
1341,1922,10000+,Pvt Ltd,1
1342,8237,50through99,Pvt Ltd,1
1343,26505,50through99,Pvt Ltd,0
1344,4198,500through999,Pvt Ltd,0
1345,12512,50through99,Pvt Ltd,1
1346,6866,50through99,Pvt Ltd,0
1347,19120,50through99,Pvt Ltd,0
1348,13759,5000through9999,Pvt Ltd,0
1349,3436,10000+,Pvt Ltd,0
1350,9290,50through99,Pvt Ltd,0
1351,10515,10through49,Pvt Ltd,1
1352,20766,50through99,Pvt Ltd,1
1353,10364,10000+,Other,0
1354,8906,50through99,Pvt Ltd,0
1355,4182,50through99,Funded Startup,0
1356,28141,50through99,Pvt Ltd,0
1357,12943,10000+,Pvt Ltd,0
1358,26762,500through999,Pvt Ltd,0
1359,22100,100through500,Pvt Ltd,0
1360,5549,1000through4999,NGO,0
1361,8001,50through99,Pvt Ltd,0
1362,14176,50through99,Pvt Ltd,1
1363,20988,50through99,Pvt Ltd,1
1364,10096,50through99,Pvt Ltd,0
1365,18688,50through99,Pvt Ltd,1
1366,32990,50through99,Early Stage Startup,1
1367,18908,1000through4999,Public Sector,0
1368,8739,500through999,Early Stage Startup,0
1369,29900,50through99,Pvt Ltd,1
1370,6372,<10,Pvt Ltd,0
1371,15178,10000+,Pvt Ltd,0
1373,819,50through99,Pvt Ltd,1
1374,6014,50through99,Pvt Ltd,0
1375,7537,50through99,Pvt Ltd,0
1377,31595,1000through4999,Pvt Ltd,0
1378,23812,50through99,Pvt Ltd,0
1379,16712,50through99,Pvt Ltd,0
1380,7174,5000through9999,NGO,0
1381,28081,100through500,Pvt Ltd,0
1382,1218,50through99,Pvt Ltd,0
1383,8899,50through99,Pvt Ltd,0
1384,5181,50through99,Pvt Ltd,1
1385,840,50through99,Early Stage Startup,0
1386,2935,50through99,Pvt Ltd,1
1387,5107,50through99,Funded Startup,0
1389,31920,50through99,Pvt Ltd,0
1390,29220,50through99,Pvt Ltd,0
1391,21501,5000through9999,Pvt Ltd,1
1392,13500,500through999,Pvt Ltd,1
1393,5210,100through500,Pvt Ltd,0
1394,10443,10through49,Pvt Ltd,0
1395,11068,50through99,Pvt Ltd,1
1396,27205,50through99,Pvt Ltd,1
1397,9921,50through99,Public Sector,0
